area,location_1,location_2,location_3,location_4,location_5,location_6,location_7,location_8,project,price,city_Islamabad,city_Karachi,city_Lahore,city_Peshawar,city_Rawalpindi,location,location_type_High,location_type_Low,location_type_Medium
250,1,1,0,1,1,1,0,0,Bahria Town Phase 8 - Block E,12500000,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,0,1,1,1,0,0,Bahria Town Phase 8 Extension,2600000,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,0,1,1,1,1,0,Bahria Town Phase 2,28500000,0,0,0,0,1,Bahria Town Rawalpindi,0,0,1
250,1,1,1,0,0,0,0,1,Gulshan Abad Sector 1,9500000,0,0,0,0,1,Gulshan Abad,0,1,0
250,1,1,0,1,1,1,0,0,Bahria Town Phase 8 - Block B,18500000,0,0,0,0,1,Bahria Town Phase 8,0,0,1
250,1,1,0,1,1,1,0,0,Bahria Town Phase 8 - Eden Lake View Block,20000000,0,0,0,0,1,Bahria Town Phase 8,0,0,1
250,1,1,0,1,1,1,0,0,Bahria Town Phase 8 - Bahria Orchard,4400000,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,0,1,1,1,0,0,Bahria Town Phase 8 - Block H,11000000,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,0,1,1,1,0,0,Bahria Town Phase 8 - Block B,13500000,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,0,1,1,1,1,0,Bahria Town Phase 8,16000000,0,0,0,0,1,Bahria Town Rawalpindi,0,0,1
250,1,1,0,1,1,1,0,0,Bahria Town Phase 8 - Block I,11500000,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,1,0,0,0,0,1,Gulshan Abad Sector 2,12500000,0,0,0,0,1,Gulshan Abad,0,1,0
250,1,1,0,1,1,1,0,0,Bahria Town Phase 8 - Block E,15000000,0,0,0,0,1,Bahria Town Phase 8,0,0,1
250,1,1,0,1,1,1,0,0,Bahria Town Phase 8 - Block A,9500000,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,0,1,1,1,0,0,Bahria Town Phase 8 - Block K,7200000,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,1,0,0,0,1,1,Capital Smart City Overseas,3350000,0,0,0,0,1,Capital Smart City,0,1,0
250,1,1,0,1,1,1,0,1,Bahria Greens - Overseas Enclave - Sector 3,23000000,0,0,0,0,1,Bahria Greens - Overseas Enclave,0,0,1
250,1,1,0,1,1,1,0,0,Bahria Town Phase 8 - Sector F-3,10700000,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,0,1,1,1,1,0,Bahria Town Phase 3,24900000,0,0,0,0,1,Bahria Town Rawalpindi,0,0,1
250,1,1,0,1,1,1,1,0,Bahria Town Phase 6,19000000,0,0,0,0,1,Bahria Town Rawalpindi,0,0,1
250,1,1,0,1,1,1,0,0,Bahria Town Phase 8 - Sector F-3,5000000,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,0,1,1,1,1,0,Bahria Town Phase 2,27500000,0,0,0,0,1,Bahria Town Rawalpindi,0,0,1
250,1,1,0,1,1,1,1,0,Bahria Town Phase 3,31000000,0,0,0,0,1,Bahria Town Rawalpindi,0,0,1
250,1,1,0,1,1,1,0,0,Bahria Hills,17500000,0,0,0,0,1,Bahria Town Phase 8,0,0,1
250,1,1,1,0,0,0,0,0,Bahria Town - Precinct 6,3800000,0,0,0,0,1,Bahria Town Phase 8 Extension,0,1,0
250,1,1,0,1,1,1,1,0,Bahria Town Phase 4,27000000,0,0,0,0,1,Bahria Town Rawalpindi,0,0,1
250,1,1,0,1,1,1,0,0,Bahria Town Phase 8 - Block E,13000000,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,0,1,1,1,0,0,Bahria Town Phase 8 - Block C,14000000,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,0,1,1,1,0,0,Bahria Town Phase 8 - Block C,14500000,0,0,0,0,1,Bahria Town Phase 8,0,0,1
250,1,1,0,1,1,1,1,0,Bahria Town Phase 7,25000000,0,0,0,0,1,Bahria Town Rawalpindi,0,0,1
250,1,1,0,1,1,1,0,0,Bahria Town Phase 8 Extension,2550000,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,0,1,1,1,1,0,Bahria Town Phase 8,11000000,0,0,0,0,1,Bahria Town Rawalpindi,0,1,0
250,1,1,1,0,0,1,0,0,Al-Haram City,3800000,0,0,0,0,1,Chakri Road,0,1,0
250,1,1,0,1,1,1,0,0,Bahria Town Phase 8 - Sector F-2,12000000,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,0,1,1,1,1,0,Bahria Town Phase 7,14000000,0,0,0,0,1,Bahria Town Rawalpindi,0,1,0
250,1,1,0,1,1,1,1,0,Bahria Town Phase 7,14200000,0,0,0,0,1,Bahria Town Rawalpindi,0,1,0
250,1,1,1,0,0,0,0,0,Bahria Town - Precinct 3,3300000,0,0,0,0,1,Bahria Town Phase 8 Extension,0,1,0
250,1,1,1,0,0,0,0,0,Bahria Town - Precinct 3,2600000,0,0,0,0,1,Bahria Town Phase 8 Extension,0,1,0
250,1,1,1,0,0,0,0,0,Bahria Town - Precinct 6,2900000,0,0,0,0,1,Bahria Town Phase 8 Extension,0,1,0
250,1,1,0,1,1,1,1,0,Bahria Town Phase 7,17000000,0,0,0,0,1,Bahria Town Rawalpindi,0,0,1
250,1,1,0,1,1,1,1,0,Bahria Town Phase 8,11500000,0,0,0,0,1,Bahria Town Rawalpindi,0,1,0
250,1,1,0,1,1,1,0,0,Bahria Town Phase 8 - Block G,7600000,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,0,1,1,1,1,0,Bahria Town Phase 7,17500000,0,0,0,0,1,Bahria Town Rawalpindi,0,0,1
250,1,1,0,1,1,1,0,1,Bahria Greens - Overseas Enclave - Sector 6,15500000,0,0,0,0,1,Bahria Greens - Overseas Enclave,0,0,1
250,1,1,1,0,0,0,0,0,Bahria Town - Precinct 3,4500000,0,0,0,0,1,Bahria Town Phase 8 Extension,0,1,0
250,1,1,0,1,1,1,0,0,Bahria Town Phase 8 - Bahria Orchard,8000000,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,0,1,1,1,0,0,Bahria Town Phase 8 - Bahria Orchard,4500000,0,0,0,0,1,Bahria Town Phase 8,0,1,0
175,0,0,0,0,0,1,0,1,Hayatabad Phase 6 - F5,26000000,0,0,0,1,0,Hayatabad Phase 6,0,0,1
175,0,0,0,1,0,1,1,1,Gulberg Residencia - Block F,13500000,1,0,0,0,0,Gulberg Residencia,0,0,1
175,0,0,0,1,0,1,1,1,Gulberg Residencia - Block V,6800000,1,0,0,0,0,Gulberg Residencia,0,1,0
175,0,0,0,1,0,1,1,1,Gulberg Residencia - Block I,15500000,1,0,0,0,0,Gulberg Residencia,0,0,1
175,0,0,0,1,0,1,1,1,Gulberg Residencia - Block P1,5000000,1,0,0,0,0,Gulberg Residencia,0,1,0
175,0,0,0,1,0,1,1,1,Gulberg Residencia - Block L,10500000,1,0,0,0,0,Gulberg Residencia,0,0,1
175,0,0,1,0,1,1,1,0,G-15/4,3500000,1,0,0,0,0,G-15,0,1,0
175,0,0,0,1,0,1,1,1,Gulberg Residencia - Block F,12800000,1,0,0,0,0,Gulberg Residencia,0,0,1
175,0,0,0,1,0,1,1,1,Gulberg Residencia - Block F,13000000,1,0,0,0,0,Gulberg Residencia,0,0,1
175,0,0,0,1,0,1,1,1,Gulberg Residencia - Block I,15000000,1,0,0,0,0,Gulberg Residencia,0,0,1
175,0,0,0,1,0,1,1,1,Gulberg Residencia - Block V,7000000,1,0,0,0,0,Gulberg Residencia,0,1,0
175,0,0,0,1,0,1,1,1,Gulberg Residencia - Block V,8500000,1,0,0,0,0,Gulberg Residencia,0,1,0
175,0,0,0,1,1,1,1,0,Airport Green Garden,5500000,1,0,0,0,0,Kashmir Highway,0,1,0
175,0,0,0,1,1,1,1,0,Airport Green Garden,6500000,1,0,0,0,0,Kashmir Highway,0,1,0
175,0,0,0,1,1,0,0,0,G-14/2,27500000,1,0,0,0,0,G-14,0,0,1
175,0,0,1,0,0,0,0,1,PECHS - Block K Extension,3800000,1,0,0,0,0,PECHS,0,1,0
175,0,0,0,1,0,1,1,1,Gulberg Residencia - Block A,11000000,1,0,0,0,0,Gulberg Residencia,0,0,1
175,0,0,0,1,1,1,1,0,Airport Green Garden,6200000,1,0,0,0,0,Kashmir Highway,0,1,0
175,0,0,0,1,1,0,0,0,G-14/3,31000000,1,0,0,0,0,G-14,1,0,0
175,0,0,1,0,0,0,1,0,Margalla View Housing Society,8800000,1,0,0,0,0,D-17,0,1,0
175,0,0,1,0,0,0,1,0,Margalla View Housing Society,8600000,1,0,0,0,0,D-17,0,1,0
175,0,0,1,1,1,1,0,0,Gulberg Greens,9000000,1,0,0,0,0,Gulberg,0,1,0
175,0,0,0,1,0,1,1,1,Gulberg Residencia - Block V,8000000,1,0,0,0,0,Gulberg Residencia,0,1,0
175,0,0,0,1,1,1,1,0,Airport Green Garden,5000000,1,0,0,0,0,Kashmir Highway,0,1,0
175,0,0,0,1,0,1,1,1,Gulberg Residencia - Block V,8200000,1,0,0,0,0,Gulberg Residencia,0,1,0
175,0,0,0,1,0,0,1,1,I-12/1,17700000,1,0,0,0,0,I-12,0,0,1
175,0,0,0,1,1,1,1,0,Airport Green Garden,7000000,1,0,0,0,0,Kashmir Highway,0,1,0
175,0,0,0,1,0,1,1,1,Gulberg Residencia - Block P,9500000,1,0,0,0,0,Gulberg Residencia,0,1,0
175,0,0,0,1,0,1,1,1,Gulberg Residencia - Block T,7500000,1,0,0,0,0,Gulberg Residencia,0,1,0
175,0,0,0,1,0,1,1,1,Gulberg Residencia - Block H,9900000,1,0,0,0,0,Gulberg Residencia,0,1,0
175,0,1,1,0,0,0,1,1,New Lahore City - Block A,7000000,0,0,1,0,0,New Lahore City - Phase 2,0,1,0
175,0,1,0,1,1,0,1,1,Lake City - Sector M-8,14500000,0,0,1,0,0,Lake City,0,0,1
175,0,1,1,1,0,0,0,0,Lake City - Sector M7 - Block C3,11200000,0,0,1,0,0,Lake City - Sector M-7,0,0,1
175,0,1,1,1,1,0,1,0,Low Cost - Block D Extension,6000000,0,0,1,0,0,Low Cost Sector,0,1,0
175,0,1,1,0,0,0,1,1,New Lahore City - Block A,6500000,0,0,1,0,0,New Lahore City - Phase 2,0,1,0
175,0,1,0,1,1,0,1,1,Lake City - Sector M-8,9800000,0,0,1,0,0,Lake City,0,1,0
175,0,1,0,1,0,1,1,0,DHA Phase 8 - Block Z5,10500000,0,0,1,0,0,DHA Phase 8,0,0,1
175,1,0,0,1,0,1,1,0,Lahore Smart City,2975000,0,0,1,0,0,GT Road,0,1,0
175,0,1,0,0,0,0,1,0,Fazaia Housing Scheme Phase 2,7000000,0,0,1,0,0,Fazaia Housing Scheme,0,1,0
175,0,1,0,0,0,0,1,0,Fazaia Housing Scheme Phase 2,6500000,0,0,1,0,0,Fazaia Housing Scheme,0,1,0
175,1,1,0,1,1,1,0,0,Bahria Town Phase 8 - Safari Valley,10700000,0,0,0,0,1,Bahria Town Phase 8,0,0,1
175,1,1,0,1,1,1,1,1,Bahria Town Phase 8 - Usman Block,9200000,0,0,0,0,1,Bahria Town Phase 8 - Safari Valley,0,1,0
175,1,1,0,1,1,1,1,1,Bahria Town Phase 8 - Umer Block,8600000,0,0,0,0,1,Bahria Town Phase 8 - Safari Valley,0,1,0
175,1,1,0,1,1,1,1,1,Bahria Town Phase 8 - Abu Bakar Block,9500000,0,0,0,0,1,Bahria Town Phase 8 - Safari Valley,0,1,0
175,1,1,0,1,1,1,1,1,Bahria Town Phase 8 - Usman Block,9000000,0,0,0,0,1,Bahria Town Phase 8 - Safari Valley,0,1,0
175,1,1,0,1,1,1,1,1,Bahria Town Phase 8 - Umer Block,8500000,0,0,0,0,1,Bahria Town Phase 8 - Safari Valley,0,1,0
175,1,1,0,1,1,1,0,0,Bahria Town Phase 8 - Block K,3900000,0,0,0,0,1,Bahria Town Phase 8,0,1,0
175,1,1,0,1,1,1,1,1,Bahria Town Phase 8 - Abu Bakar Block,10200000,0,0,0,0,1,Bahria Town Phase 8 - Safari Valley,0,0,1
200,0,0,0,0,0,1,1,0,Hassan Garhi,20000000,0,0,0,1,0,Shami Road,0,0,1
200,0,0,0,0,0,0,1,0,DHA Phase 1 - Sector G,9600000,0,0,0,1,0,DHA Phase 1,0,1,0
200,0,0,1,0,0,0,1,1,I-16/2,9000000,1,0,0,0,0,I-16,0,1,0
200,0,0,0,1,1,0,1,1,DHA Phase 5 - Sector F,14500000,1,0,0,0,0,DHA Defence Phase 5,0,0,1
200,0,0,1,0,1,0,0,1,Roshan Pakistan Scheme,3300000,1,0,0,0,0,E-16/1,0,1,0
200,0,0,0,1,1,0,1,0,MPCHS - Block E,8500000,1,0,0,0,0,MPCHS - Multi Gardens,0,1,0
200,0,0,1,1,0,0,1,1,CBR Town Phase 1 - Block C,18500000,1,0,0,0,0,CBR Town Phase 1,0,0,1
200,0,0,1,0,1,0,0,1,Roshan Pakistan Scheme,3500000,1,0,0,0,0,E-16/1,0,1,0
200,0,0,0,1,1,0,0,0,G-14/1,16500000,1,0,0,0,0,G-14,0,0,1
200,0,0,0,1,1,0,0,0,G-14/1,14800000,1,0,0,0,0,G-14,0,0,1
200,0,0,1,1,0,1,0,0,DHA Valley - Bogenvelia Sector,3200000,1,0,0,0,0,DHA Valley,0,1,0
200,0,0,1,1,0,1,0,0,DHA Valley - Lotus Sector,1750000,1,0,0,0,0,DHA Valley,0,1,0
200,0,0,1,1,0,1,0,0,DHA Valley - Bluebell Sector,4500000,1,0,0,0,0,DHA Valley,0,1,0
200,0,0,1,0,0,0,1,1,I-16/2,11000000,1,0,0,0,0,I-16,0,0,1
200,0,0,0,1,1,0,1,0,MPCHS - Block C1,11500000,1,0,0,0,0,MPCHS - Multi Gardens,0,0,1
200,0,0,1,0,0,0,0,1,PECHS - Block M,3200000,1,0,0,0,0,PECHS,0,1,0
200,0,0,1,0,0,0,0,1,PECHS - Block M,3400000,1,0,0,0,0,PECHS,0,1,0
200,0,0,0,1,1,0,0,0,G-14/1,15000000,1,0,0,0,0,G-14,0,0,1
200,0,0,1,0,0,0,0,1,PECHS - Block M,3500000,1,0,0,0,0,PECHS,0,1,0
200,0,0,1,0,1,1,1,0,G-15/1,17500000,1,0,0,0,0,G-15,0,0,1
200,0,0,1,0,0,0,1,1,I-16/4,10000000,1,0,0,0,0,I-16,0,1,0
200,0,0,1,1,0,1,0,0,DHA Valley - Bogenvelia Sector,3500000,1,0,0,0,0,DHA Valley,0,1,0
200,0,0,1,0,0,1,1,0,G-16/4,19900000,1,0,0,0,0,G-16,0,0,1
200,0,0,1,0,0,0,0,1,PECHS - Block M,4000000,1,0,0,0,0,PECHS,0,1,0
200,0,0,1,0,0,1,1,0,G-16/3,11000000,1,0,0,0,0,G-16,0,0,1
200,0,0,1,0,0,1,1,0,G-16/3,10000000,1,0,0,0,0,G-16,0,1,0
200,0,0,1,0,0,1,0,1,Bahria Enclave - Sector N,10800000,1,0,0,0,0,Bahria Enclave,0,0,1
200,0,0,1,0,0,1,0,1,Bahria Enclave - Sector F1,11500000,1,0,0,0,0,Bahria Enclave,0,0,1
200,0,0,0,1,1,0,0,0,G-14/1,16000000,1,0,0,0,0,G-14,0,0,1
200,0,0,1,0,0,1,1,1,Bahria Enclave,9800000,1,0,0,0,0,Bahria Town,0,1,0
200,0,0,0,1,1,0,0,0,G-14/3,18000000,1,0,0,0,0,G-14,0,0,1
200,0,0,0,1,1,0,0,0,G-14/3,27500000,1,0,0,0,0,G-14,1,0,0
200,0,1,0,0,0,0,0,1,Faisal Town Phase 1 - Block A,13000000,1,0,0,0,0,Faisal Town Phase 1,0,0,1
200,0,0,0,1,0,1,1,1,Gulberg Residencia - Block F,14000000,1,0,0,0,0,Gulberg Residencia,0,0,1
200,0,0,1,0,0,1,0,1,Bahria Enclave - Sector O,7700000,1,0,0,0,0,Bahria Enclave,0,1,0
200,0,1,0,1,0,1,1,0,DHA Phase 8 - Block Y,15000000,0,0,1,0,0,DHA Phase 8,0,0,1
200,0,1,1,1,1,0,1,0,Low Cost - Block J,4500000,0,0,1,0,0,Low Cost Sector,0,1,0
200,1,0,0,0,0,1,0,0,Bahria Town - Umar Block,17700000,0,0,1,0,0,Bahria Town - Sector B,0,0,1
200,0,1,1,1,1,1,1,0,DHA 11 Rahbar Phase 1 - Block A,11500000,0,0,1,0,0,DHA 11 Rahbar Phase 1,0,0,1
200,0,1,0,1,0,1,1,0,DHA Phase 8 - Block Y,16000000,0,0,1,0,0,DHA Phase 8,0,0,1
200,1,0,0,1,0,0,1,1,Audit & Accounts Phase 2,11000000,0,0,1,0,0,Audit & Accounts Housing Society,0,0,1
200,1,0,0,1,0,1,0,1,OLC - Block B,4500000,0,0,1,0,0,Overseas Low Cost,0,1,0
200,0,1,0,1,0,1,1,0,DHA Phase 8 - Block Y,13000000,0,0,1,0,0,DHA Phase 8,0,0,1
200,1,0,0,1,0,0,1,1,Audit & Accounts Phase 2,7800000,0,0,1,0,0,Audit & Accounts Housing Society,0,1,0
200,1,0,0,1,0,0,1,1,Audit & Accounts Phase 2,7500000,0,0,1,0,0,Audit & Accounts Housing Society,0,1,0
200,0,0,0,0,0,0,1,1,DHA Phase 11 - Halloki Gardens,13000000,0,0,1,0,0,DHA Defence,0,0,1
200,1,0,0,0,0,0,1,1,Bahria Orchard Phase 2,5300000,0,0,1,0,0,Bahria Orchard,0,1,0
200,1,1,0,1,1,1,0,0,Bahria Town Phase 8 - Block K,4500000,0,0,0,0,1,Bahria Town Phase 8,0,1,0
200,1,1,0,1,1,1,0,0,Bahria Town Phase 8 - Sector E-1,7300000,0,0,0,0,1,Bahria Town Phase 8,0,1,0
200,1,1,0,1,1,1,0,0,Bahria Town Phase 8 - Block M,9500000,0,0,0,0,1,Bahria Town Phase 8,0,1,0
350,0,0,0,1,1,0,0,0,G-14/1,31000000,1,0,0,0,0,G-14,0,0,1
350,0,0,0,1,1,1,0,1,AGHOSH Phase 2 - Block H,10000000,1,0,0,0,0,AGHOSH Phase 2,0,1,0
350,0,0,0,1,0,1,1,1,Gulberg Residencia - Block C,21000000,1,0,0,0,0,Gulberg Residencia,0,1,0
350,0,0,0,1,1,0,0,0,G-14/3,42000000,1,0,0,0,0,G-14,0,0,1
350,0,0,1,0,1,1,0,0,AGHOSH Phase 2,9000000,1,0,0,0,0,AGHOSH,0,1,0
350,0,0,0,1,1,1,0,1,AGHOSH Phase 2 - Block E,8000000,1,0,0,0,0,AGHOSH Phase 2,0,1,0
350,0,0,1,0,1,0,0,0,E-12/2,45000000,1,0,0,0,0,E-12,0,0,1
350,0,0,1,1,0,0,1,1,CBR Town Phase 1 - Block B,21000000,1,0,0,0,0,CBR Town Phase 1,0,1,0
350,0,0,1,0,0,1,0,1,Bahria Enclave - Sector C3,28500000,1,0,0,0,0,Bahria Enclave,0,0,1
350,0,0,0,1,1,0,1,0,MPCHS - Block C,18000000,1,0,0,0,0,MPCHS - Multi Gardens,0,1,0
350,0,0,0,1,1,0,0,0,G-14/1,22500000,1,0,0,0,0,G-14,0,1,0
350,0,0,1,0,1,1,0,0,AGHOSH Phase 2,8900000,1,0,0,0,0,AGHOSH,0,1,0
350,0,0,0,1,1,0,0,0,G-14/3,48000000,1,0,0,0,0,G-14,1,0,0
350,0,1,0,1,1,0,1,1,Lake City - Sector M-3A,26000000,0,0,1,0,0,Lake City,0,0,1
350,0,1,1,0,1,1,0,0,Bahria Town - Iqbal Block,17000000,0,0,1,0,0,Bahria Town - Sector E,0,1,0
350,1,1,0,1,1,1,0,0,Bahria Town Phase 8 - Sector F-3,15500000,0,0,0,0,1,Bahria Town Phase 8,0,1,0
350,0,0,0,1,1,0,0,0,G-14/3,43000000,1,0,0,0,0,G-14,0,0,1
350,0,0,1,0,1,0,0,0,E-12/1,35000000,1,0,0,0,0,E-12,0,1,0
350,0,0,1,0,1,0,0,0,E-12/3,52500000,1,0,0,0,0,E-12,1,0,0
350,0,0,0,1,1,0,0,0,G-14/1,23000000,1,0,0,0,0,G-14,0,1,0
350,0,0,1,0,1,0,0,0,E-12/2,45000000,1,0,0,0,0,E-12,0,0,1
350,0,0,0,1,1,0,0,0,G-14/4,52000000,1,0,0,0,0,G-14,0,0,1
350,0,0,0,1,1,0,0,0,G-14/2,39000000,1,0,0,0,0,G-14,0,1,0
350,0,0,0,1,1,0,0,0,G-14/2,45000000,1,0,0,0,0,G-14,0,0,1
270,0,0,1,0,0,0,1,0,Margalla View Housing Society,10500000,1,0,0,0,0,D-17,0,1,0
270,0,0,1,0,1,0,0,0,E-12/1,29500000,1,0,0,0,0,E-12,0,0,1
270,0,0,0,1,1,0,0,0,G-14/2,32500000,1,0,0,0,0,G-14,0,0,1
270,0,0,1,0,1,0,0,0,E-12/4,30000000,1,0,0,0,0,E-12,0,0,1
270,0,0,1,0,1,0,0,0,E-12/3,37500000,1,0,0,0,0,E-12,0,0,1
270,0,0,1,0,1,0,0,0,E-12/3,45000000,1,0,0,0,0,E-12,1,0,0
270,0,0,1,0,0,0,0,1,PECHS - Block M,4000000,1,0,0,0,0,PECHS,0,1,0
270,0,0,1,0,1,0,0,0,E-12/1,33000000,1,0,0,0,0,E-12,0,0,1
270,0,0,1,0,0,0,0,1,PECHS - Block M,3300000,1,0,0,0,0,PECHS,0,1,0
270,0,0,0,1,1,0,0,0,G-14/2,33000000,1,0,0,0,0,G-14,0,0,1
270,0,0,0,1,0,1,1,1,Gulberg Residencia - Block L,155000,1,0,0,0,0,Gulberg Residencia,0,1,0
270,0,0,1,0,0,0,1,0,Margalla View Housing Society,11500000,1,0,0,0,0,D-17,0,1,0
270,1,1,0,1,1,1,1,0,Bahria Town Phase 7,14500000,0,0,0,0,1,Bahria Town Rawalpindi,0,1,0
310,0,0,1,0,1,0,1,0,I-8/2,91000000,1,0,0,0,0,I-8,0,0,1
310,0,0,1,0,1,0,1,0,I-8/3,98500000,1,0,0,0,0,I-8,1,0,0
310,0,0,1,0,1,0,0,0,E-12/3,50000000,1,0,0,0,0,E-12,0,1,0
310,0,0,0,1,1,0,0,1,Top City 1 - Block A,17000000,1,0,0,0,0,Top City 1,0,1,0
310,0,0,1,0,1,1,1,1,F-15/1,8000000,1,0,0,0,0,F-15,0,1,0
310,0,0,1,1,0,1,1,1,Bahria Garden City - Zone 1,16500000,1,0,0,0,0,Bahria Garden City,0,1,0
310,0,0,0,1,1,0,0,0,G-14/3,53000000,1,0,0,0,0,G-14,1,0,0
310,0,0,1,0,0,0,0,1,PECHS - Block C,9200000,1,0,0,0,0,PECHS,0,1,0
310,0,0,1,0,1,0,1,1,DHA Phase 1 - Sector F,27500000,1,0,0,0,0,DHA Defence Phase 1,0,0,1
310,0,1,1,0,0,1,0,0,Etihad Town Phase 1,24500000,0,0,1,0,0,Etihad Town,0,0,1
310,0,1,1,0,1,0,1,1,Bahria Town - Tauheed Block,14000000,0,0,1,0,0,Bahria Town - Sector F,0,1,0
310,0,1,0,1,1,0,1,1,Lake City - Sector M-3A,19000000,0,0,1,0,0,Lake City,0,1,0
310,1,1,0,1,1,1,0,0,Bahria Town Phase 8 - Sector F-1,15500000,0,0,0,0,1,Bahria Town Phase 8,0,1,0
310,0,0,1,0,0,0,0,1,PECHS - Block F,3400000,1,0,0,0,0,PECHS,0,1,0
310,0,0,1,0,0,0,0,1,PECHS - Block F,3500000,1,0,0,0,0,PECHS,0,1,0
310,0,0,1,0,0,0,0,1,PECHS - Block B,3300000,1,0,0,0,0,PECHS,0,1,0
310,0,0,1,0,0,0,0,1,PECHS - Block F,4000000,1,0,0,0,0,PECHS,1,0,0
270,0,0,1,0,0,1,0,1,Bahria Enclave - Sector M,15000000,1,0,0,0,0,Bahria Enclave,1,0,0
310,0,0,1,0,0,0,0,1,PECHS - Block F,4500000,1,0,0,0,0,PECHS,0,1,0
310,1,1,0,1,1,1,0,1,Bahria Greens - Overseas Enclave - Sector 3,20000000,0,0,0,0,1,Bahria Greens - Overseas Enclave,0,0,1
310,1,1,0,1,1,1,0,1,Bahria Greens - Overseas Enclave - Sector 3,21500000,0,0,0,0,1,Bahria Greens - Overseas Enclave,1,0,0
310,1,1,0,1,1,1,0,0,Bahria Town Phase 8 - Block H,16500000,0,0,0,0,1,Bahria Town Phase 8,0,0,1
310,1,1,0,1,1,1,0,0,Bahria Town Phase 8 - Sector F-2,11500000,0,0,0,0,1,Bahria Town Phase 8,0,1,0
270,0,1,1,0,1,0,1,1,Bahria Town - Ghazi Block,11500000,0,0,1,0,0,Bahria Town - Sector F,1,0,0
120,1,0,1,0,0,1,0,1,Saadi Garden - Block 3,5500000,0,1,0,0,0,Saadi Garden,0,1,0
120,1,0,1,0,0,1,1,0,Pir Ahmed Zaman Town - Block 1,6650000,0,1,0,0,0,Pir Ahmed Zaman Town,0,1,0
120,1,0,1,0,0,1,1,1,North Town Residency,4900000,0,1,0,0,0,Surjani Town,0,1,0
120,1,0,1,0,1,0,0,0,Sector 32 - Punjabi Saudagar City Phase 1,8200000,0,1,0,0,0,Scheme 33 - Sector 32,0,0,1
120,1,0,1,0,1,0,0,1,Saadi Garden,5800000,0,1,0,0,0,Scheme 33,0,1,0
120,1,0,1,0,1,0,1,0,North Town Residency - Phase 2,2600000,0,1,0,0,0,Hub River Road,0,1,0
120,0,1,0,1,0,0,0,1,Safari Palm Village,2200000,0,1,0,0,0,Gadap Town,0,1,0
120,1,0,1,0,1,0,1,1,Qureshi Society,4500000,0,1,0,0,0,Scheme 33 - Sector 26-A,0,1,0
120,1,0,1,0,0,1,1,1,North Town Residency,5800000,0,1,0,0,0,Surjani Town,0,1,0
120,1,0,1,0,1,1,0,0,Naya Nazimabad - Block A,17500000,0,1,0,0,0,Naya Nazimabad,0,0,1
120,1,0,1,0,1,1,0,1,Taiser Town - Sector 95,385000,0,1,0,0,0,Taiser Town,0,1,0
120,1,0,1,0,1,1,1,0,Allahwala Town,8000000,0,1,0,0,0,Korangi,0,0,1
120,1,0,1,0,1,1,1,1,DHA City - Sector 14A,3400000,0,1,0,0,0,DHA City - Sector 14,0,1,0
120,1,0,1,0,0,1,0,1,Saadi Garden - Block 4,6600000,0,1,0,0,0,Saadi Garden,0,1,0
120,1,0,1,0,0,1,1,1,North Town Residency,5500000,0,1,0,0,0,Surjani Town,0,1,0
120,0,1,0,1,0,0,0,1,Al-Jadeed Residency,6500000,0,1,0,0,0,Gadap Town,0,1,0
120,0,1,0,1,0,0,0,1,Al-Jadeed Greens,4600000,0,1,0,0,0,Gadap Town,0,1,0
120,1,0,1,1,0,0,0,0,Muhammad Bin Qasim Society - Phase 2,2000000,0,1,0,0,0,Muhammad Bin Qasim Co-operative Housing Society,0,1,0
120,1,0,1,0,1,0,0,0,Sector 32 - Punjabi Saudagar City Phase 1,8300000,0,1,0,0,0,Scheme 33 - Sector 32,0,0,1
120,1,0,1,0,0,1,1,1,North Town Residency,4700000,0,1,0,0,0,Surjani Town,0,1,0
120,1,0,1,0,0,1,1,1,North Town Residency,5700000,0,1,0,0,0,Surjani Town,0,1,0
120,1,0,1,1,0,0,0,1,Sector 31 - Punjabi Saudagar City Phase 2,12500000,0,1,0,0,0,Scheme 33 - Sector 31,0,0,1
120,1,0,1,1,0,0,1,0,Musalmanan-E-Punjab Cooperative Housing Society,8500000,0,1,0,0,0,Scheme 33 - Sector 20-A,0,0,1
120,1,0,1,1,0,0,0,1,Sector 31 - Punjabi Saudagar City Phase 2,8400000,0,1,0,0,0,Scheme 33 - Sector 31,0,0,1
